year_bin,anomaly,co2_ppm,co2_radiative_forcing,eccentricity,obliquity,perihelion,insolation,global_insolation
-320000,-4.451,0.329370392106518,0.4245040840140023,0.6956521739130435,0.36585365853658586,0.4217908987114663,0.3427710794063959,0.5047169811320306
-318000,-5.247,0.30827953636797123,0.4011668611435239,0.6956521739130435,0.2682926829268296,0.5173707388680476,0.46333357889480986,0.5141509433962258
-316000,-4.393,0.362689359204783,0.4604434072345391,0.6956521739130435,0.21951219512195153,0.6136030011417387,0.5891838355065526,0.5212264150943051
-314000,-3.206,0.3419790558632579,0.43827304550758456,0.6956521739130435,0.19512195121951245,0.7098352634154299,0.6762271934778871,0.5259433962264027
-312000,-4.065,0.3333455599163702,0.42870478413068847,0.6956521739130435,0.19512195121951245,0.805741314630566,0.6729448550778019,0.5283018867925185
-310000,-4.573,0.2798527308073213,0.36919486581096844,0.6956521739130435,0.24390243902439057,0.9014842603164248,0.6029843904754889,0.5283018867925185
-308000,-5.491,0.2370612185012655,0.3192532088681447,0.6956521739130435,0.31707317073170777,0.6548687000489316,0.47737150995751787,0.5259433962264027
-306000,-5.458,0.26563932802699636,0.3528588098016336,0.6956521739130435,0.41463414634146395,0.06605773935736423,0.35217608394928324,0.5235849056604209
-304000,-5.723,0.31699097678171884,0.41096849474912484,0.6956521739130435,0.5121951219512189,0.15968031316261622,0.2820191701659178,0.5141509433962258
-302000,-4.69,0.27847724021567694,0.367561260210035,0.6956521739130435,0.609756097560975,0.252487359321481,0.2765840761567989,0.5047169811320306
-300000,-5.678,0.275955507464329,0.3647607934655776,0.673913043478261,0.6829268292682923,0.3443157723046811,0.3660503073611143,0.49292452830185357
-298000,-5.672,0.230793566372006,0.31178529754959156,0.673913043478261,0.7317073170731704,0.43581797422932633,0.5073300100680207,0.476415094339579
-296000,-6.569,0.18219289880057218,0.25227537922987164,0.6521739130434784,0.7804878048780485,0.5265046485075844,0.673010338138153,0.45754716981132265
-294000,-5.871,0.1629360305175513,0.22800466744457407,0.6304347826086957,0.8048780487804875,0.6168651117272876,0.8153050282804969,0.4363207547169505
-292000,-5.26,0.1329044859333162,0.18879813302217036,0.6086956521739131,0.7804878048780485,0.7068993638884358,0.8779068339758863,0.4127358490565965
-290000,-4.59,0.16041429776620328,0.22473745624270708,0.5869565217391305,0.7560975609756094,0.7966074049910293,0.8658170239586144,0.38679245283026076
-288000,-2.966,0.23056431794006535,0.3115519253208868,0.5652173913043478,0.6829268292682923,0.8859892350350677,0.7616825872357144,0.36084905660379096
-286000,-2.291,0.2456167699812933,0.3295215869311552,0.5434782608695653,0.6341463414634141,0.9750448540205513,0.6181027920339855,0.3325471698113394
-284000,-2.239,0.22850108205259873,0.30898483080513417,0.5217391304347826,0.5365853658536579,0.03881911596803132,0.46754086552235,0.3066037735850037
-282000,-2.448,0.24729945347173832,0.3313885647607935,0.5,0.4634146341463421,0.12673299624857284,0.34304938241288685,0.2806603773585339
-280000,-3.094,0.19319682353372705,0.2660443407234539,0.4565217391304348,0.36585365853658586,0.21350513782417224,0.27992371223469115,0.2547169811320641
-278000,-3.412,0.13932344202765654,0.19743290548424736,0.4347826086956522,0.29268292682926866,0.2996248572826619,0.2646825299380368,0.22877358490572836
-276000,-3.437,0.09324450720757066,0.13535589264877476,0.41304347826086957,0.24390243902439057,0.3834610993312673,0.3043734498931808,0.20990566037733793
-274000,-5.162,0.08659630268128966,0.1262543757292882,0.3913043478260869,0.19512195121951245,0.4659924971456532,0.36880059589584907,0.19103773584908157
-272000,-5.604,0.0677979312621502,0.0998833138856476,0.3695652173913044,0.19512195121951245,0.5467297341379873,0.4458905286938585,0.17688679245292283
-270000,-5.818,0.06596394380662438,0.09731621936989494,0.3695652173913044,0.19512195121951245,0.6256728103082695,0.5184866864752926,0.1674528301887276
-268000,-6.179,0.06114972673586908,0.09031505250875146,0.3695652173913044,0.24390243902439057,0.703637253302887,0.574491073840336,0.16509433962274586
-266000,-5.858,0.10470692880460694,0.1512252042007001,0.3695652173913044,0.31707317073170777,0.7804599575925625,0.6133143432458317,0.16509433962274586
-264000,-4.739,0.10333143821296266,0.14935822637106183,0.3695652173913044,0.41463414634146395,0.8576088729407927,0.6237261498416128,0.17452830188680699
-262000,-4.134,0.2326275538275318,0.3141190198366394,0.3913043478260869,0.5365853658536579,0.9349208938183006,0.6131588209774984,0.18632075471698398
-260000,-3.678,0.14841543483842573,0.20910151691948656,0.41304347826086957,0.6585365853658531,0.3302886967868211,0.5762591164698083,0.20754716981135615
-258000,-3.295,0.13473847338884204,0.19136522753792296,0.4347826086956522,0.7804878048780485,0.06817811123797098,0.5282109209373901,0.23349056603782595
-256000,-2.791,0.11731559256134684,0.16826137689614934,0.47826086956521735,0.8780487804878047,0.14907845375958245,0.4840507821133018,0.2665094339622411
-254000,-2.559,0.09920496643802958,0.14352392065344224,0.5217391304347826,0.9512195121951219,0.23112053498613602,0.46001849896454905,0.3042452830188878
-252000,-2.142,0.084684370758904,0.12368728121353555,0.5652173913043478,0.975609756097561,0.314793671505464,0.48318313156365345,0.3466981132076322
-250000,-3.664,0.13611396398048645,0.19323220536756122,0.6086956521739131,0.975609756097561,0.39928233567117927,0.547004559258077,0.39386792452834013
-248000,-4.462,0.17118897406741734,0.2385064177362894,0.6304347826086957,0.9024390243902437,0.48556516065894634,0.6546341543272025,0.4433962264151639
-246000,-4.672,0.21566316986391817,0.29358226371061846,0.673913043478261,0.8048780487804875,0.5729897243516555,0.7693277345316729,0.49528301886796944
-244000,-2.714,0.2601373656604189,0.34632438739789967,0.7173913043478262,0.6829268292682923,0.6622084488664165,0.84275880133258,0.5495283018867567
-242000,-0.681,0.403646884055313,0.5031505250875146,0.7608695652173914,0.5365853658536579,0.7528951231446745,0.8505185439841535,0.6037735849056781
-240000,-1.611,0.41235832446906073,0.5120186697782964,0.8043478260869567,0.36585365853658586,0.845212852715707,0.7394347174815217,0.6556603773584836
-238000,-2.048,0.3234099328760592,0.4179696616102684,0.8260869565217392,0.21951219512195153,0.9388354265209592,0.5527670685689496,0.7075471698112892
-236000,-1.934,0.3018605802736309,0.3941656942823804,0.8478260869565216,0.09756097560975623,0.3508399934757788,0.31855871784167844,0.7570754716981128
-234000,-2.011,0.3157667901551554,0.4095682613768961,0.8913043478260869,0.024390243902439056,0.10520306638395042,0.10693383755289776,0.8042452830188208
-232000,-3.683,0.29223214613212045,0.38319719953325554,0.9130434782608695,0.0,0.20192464524547382,0.0,0.8466981132075652
-230000,-3.431,0.26869750210908566,0.35635939323220533,0.9347826086956521,0.0,0.29864622410699726,0.002038160253419172,0.8844339622640779
-228000,-3.47,0.2161216667277996,0.29404900816802804,0.9565217391304347,0.09756097560975623,0.39504159190996574,0.1570283787212793,0.9174528301886271
-226000,-3.698,0.2613615522869823,0.3479579929988331,0.9782608695652174,0.21951219512195153,0.49062143206654707,0.39375782727205777,0.9433962264150969
-224000,-4.313,0.14734713714558192,0.20770128354725786,0.9782608695652174,0.36585365853658586,0.5852226390474637,0.6659709091504391,0.9646226415094691
-222000,-3.399,0.1368017092763085,0.1939323220536756,0.9782608695652174,0.5365853658536579,0.6790083183819933,0.8961929785788537,0.9834905660377254
